,Slope_minmax,TimeDiff_minmax,PeakVal1_error,PeakVal2_error,PeakHt1_error,PeakHt2_error,PeakTime1_error,PeakTime2_error,Min1_window,Min2_window,Max1_window,Max2_window,Var1_window,Var2_window,Mean1_window,Mean2_window,Mean_before,Mean_after,Mean_diff,Max_fft,Min_fft,Mean_fft,Var_fft
0,1.459392490347828,0.03472222201526165,0.8169014084507042,0.7042253521126762,0.2206573067451596,0.4389671304835958,0.059027777053415775,0.03472222201526165,0.5774647887323943,0.5352112676056338,1.0000000000000002,1.0000000000000002,0.041955961118825685,0.0349732195992859,0.7746478873239436,0.684507042253521,0.2316118935837246,0.6921529175050304,0.4605410239213058,1.2386467627203226,-0.6272678445001836,0.35310804309246957,1.0284275959953926
1,1.3454491434173075,0.0451388880610466,0.4374999999999999,0.9196428571428571,0.09821430916365698,0.26636902741267365,0.024305555038154125,0.04166666604578495,0.11607142857142849,0.11607142857142849,0.6785714285714285,0.5892857142857143,0.04988042091836735,0.04234693877551022,0.4267857142857142,0.3142857142857142,0.27678571428571425,0.6706349206349206,0.39384920634920634,1.1994907129307362,-0.7207523864699525,0.25805721736898624,0.9693421731758614
2,1.0929695286842602,0.07291666697710752,0.9838709677419355,0.6935483870967745,0.3145161904094258,0.3763440874635533,0.0798611119389534,0.02083333407063037,0.2903225806451615,0.3548387096774195,0.806451612903226,0.838709677419355,0.05132674297606662,0.05132674297606662,0.5096774193548389,0.6193548387096776,0.5483870967741937,0.7874762808349147,0.239089184060721,1.3120954218141414,-0.7292457973480307,0.24485576320555294,1.1768216363390565
3,1.5557599713841397,0.02781250001862645,0.34782608695652195,0.5434782608695654,0.20289853104538702,0.9311594498087326,0.06600694404914975,0.0382291660644114,0.19565217391304346,0.19565217391304346,1.0,1.0,0.13861058601134216,0.11710775047258978,0.5956521739130436,0.4434782608695653,0.04589371980676339,0.37060041407867506,0.3247066942719117,0.9249531333373375,-0.5906575982909035,0.1441049328426748,0.5120846222418366
4,1.1806388881688212,0.06597222201526165,1.0,0.7878787878787876,0.5883839001051263,0.7373737026608018,0.0694444440305233,0.020833333139307797,0.2878787878787876,0.07575757575757569,0.8939393939393936,0.7878787878787876,0.07330119375573918,0.06834251606978878,0.5545454545454543,0.39090909090909076,0.4254079254079252,0.7709447415329765,0.3455368161250513,1.2903719274819245,-0.44502242022797933,0.37335280835273227,1.1273544858310784
5,0.0,0.0,0.6833333333333336,0.4833333333333334,0.40277779482098075,0.44444440989237965,0.08333333290647715,0.0486111108912155,0.0,0.1166666666666667,0.6833333333333336,0.7666666666666666,0.0806388888888889,0.07425000000000004,0.3233333333333334,0.47666666666666674,0.8121212121212124,0.41666666666666674,-0.3954545454545456,1.2384642971735338,-0.11378008173868426,0.7250642907055544,1.0110596772552762
6,1.4726207538974543,0.013888888875953853,0.9278350515463918,0.8453608247422679,0.2731959089521605,0.4278350218208802,0.020833333022892475,0.04513888887595385,0.4226804123711341,0.5257731958762886,0.9381443298969072,1.0,0.04621107450313527,0.03966415134445743,0.6762886597938145,0.7917525773195877,0.8342585249801744,0.4833232261976955,-0.35093529878247887,1.280165176892928,-0.4193294381593734,0.727419971455555,1.1020902521973808
7,0.0,0.0,0.125,0.5125,0.15625001697335572,0.20208337258858267,0.06944444496184587,0.0486111108912155,0.09999999999999998,0.15000000000000002,0.4750000000000001,0.5125,0.023703125000000044,0.023703125000000026,0.2649999999999999,0.3474999999999999,0.9513888888888888,0.3041666666666667,-0.6472222222222221,1.1814862909423873,0.21367298031018797,0.8344836793764471,0.9418130216689152
8,1.4409090909635194,0.020833332906477153,0.6875,0.825,0.3645833025298385,0.370833332634841,0.010416666977107525,0.038194444961845875,0.4750000000000001,0.5375000000000001,1.0,1.0,0.04628125000000001,0.04065625000000004,0.6975000000000001,0.7975000000000001,0.6428571428571429,0.5021739130434784,-0.14068322981366455,1.2054750367408908,-0.5772623141916773,0.5069833510428822,0.9623339638104579
9,1.2920751456150639,0.0243055559694767,0.5952380952380949,0.9761904761904758,0.1230158647004922,0.4484127271506546,0.01041666604578495,0.02777777798473835,0.5714285714285712,0.6071428571428568,1.0,1.0,0.03786848072562362,0.027749433106575967,0.7833333333333333,0.8642857142857142,0.7261904761904759,0.4629629629629628,-0.26322751322751314,1.2316637319099548,-0.43734169198397455,0.4888078940229859,0.996264337644266
