,Slope_minmax,TimeDiff_minmax,PeakVal1_error,PeakVal2_error,PeakHt1_error,PeakHt2_error,PeakTime1_error,PeakTime2_error,Min1_window,Min2_window,Max1_window,Max2_window,Var1_window,Var2_window,Mean1_window,Mean2_window,Mean_before,Mean_after,Mean_diff,Max_fft,Min_fft,Mean_fft,Var_fft
0,1.06145248167579,0.08680555503815413,0.04117647058823526,0.6117647058823529,0.04509804030040297,0.08039214443780573,0.020833333139307797,0.05902777810115367,0.1352941176470588,0.24117647058823533,0.5235294117647059,0.6117647058823529,0.023280276816609,0.021878892733564,0.33176470588235296,0.42705882352941177,0.00588235294117645,0.5475490196078431,0.5416666666666666,1.1508467016255521,-0.8916380673512374,0.1829278452159737,0.9492401339786155
1,1.3132644530054915,0.048611111007630825,0.2148148148148148,0.8814814814814813,0.11358024691358004,0.12839505775475213,0.006944444961845875,0.034722222946584225,0.0,0.5037037037037035,0.3925925925925926,0.8814814814814813,0.025256515775034294,0.024021947873799743,0.21185185185185182,0.6918518518518518,0.6516129032258065,0.0,0.0,1.3053513694466237,-0.7563285364943126,0.2628243748125339,1.1629331566520644
2,1.137173191869688,0.0729166668606922,0.9801324503311258,0.3509933774834436,0.10706400548500572,0.1490066521585185,0.07638888899236917,0.045138888992369175,0.11258278145695355,0.17880794701986746,0.5894039735099338,0.6887417218543045,0.042138502697250155,0.04061225384851543,0.3483443708609271,0.46357615894039733,0.03807947019867546,0.7321559970566592,0.6940765268579838,1.1570823305731799,-0.9165938757495881,0.1310711632757856,0.957269643635055
3,1.11696980568685,0.0763888891087845,0.23943661971830987,0.6830985915492958,0.11619721957757834,0.15140845153061067,0.04861111112404615,0.0625,0.09154929577464788,0.04225352112676051,0.584507042253521,0.5,0.039441579051775415,0.037914104344376115,0.36197183098591545,0.2535211267605634,0.03028169014084503,0.6119718309859155,0.5816901408450704,1.1310128843204932,-0.8885871706507573,0.1929759859978857,0.9177187094589895
4,1.505149978319906,0.03125,0.7872340425531914,0.9148936170212765,0.13475177839979646,0.223404257459209,0.07638888899236917,0.045138888992369175,0.02127659574468055,0.1702127659574466,0.6595744680851063,0.7872340425531914,0.06369397917609781,0.060434585785423316,0.3361702127659572,0.4893617021276594,0.14075286415711935,0.7571964956195242,0.6164436314624049,1.1779353997540514,-0.7767061711980837,0.1861416483262577,0.9684547091665993
5,1.180638882037934,0.06597222294658422,0.8057553956834532,0.9712230215827339,0.1103117419161096,0.12350120651814833,0.059027776937000453,0.07291666604578495,0.13669064748201443,0.07194244604316546,0.6187050359712231,0.5179856115107914,0.03553128720045545,0.03435122405672584,0.3956834532374101,0.28633093525179854,0.022610483042137752,0.6487331873631529,0.6261227043210151,1.2037292543507538,-0.9166574228220085,0.20302508965366958,1.0307754179167974
6,1.505149978319906,0.03125,0.9325842696629212,0.3820224719101124,0.15543071393356178,0.46067416898152735,0.06598379602655768,0.04515046288724989,0.0,0.0,0.6516853932584268,0.6179775280898876,0.08849892690316877,0.07458654210326979,0.348314606741573,0.21797752808988763,0.07490636704119846,0.633493846976993,0.5585874799357945,1.1678812890108514,-0.8939755637998901,0.1589898491539232,0.966879402370891
7,1.1371731904829396,0.07291666709352285,0.6906474820143885,0.9208633093525179,0.08033574809827249,0.08273381262803259,0.0625,0.07638888899236917,0.1151079136690647,0.05035971223021585,0.5395683453237411,0.4532374100719424,0.029206562807308115,0.027094870865897194,0.33525179856115106,0.23741007194244604,0.01678657074340527,0.590955806783145,0.5741692360397397,1.1318355197625698,-0.905483628589755,0.1735090552018789,0.9322993844924989
8,1.0280287236002434,0.09375,0.8160919540229885,0.47126436781609193,0.10153256550830847,0.11877395111311007,0.0625,0.04861111112404615,0.2068965517241379,0.1724137931034484,0.6781609195402298,0.5862068965517242,0.03741577487118508,0.031021270973708534,0.45057471264367815,0.34942528735632183,0.03304597701149428,0.6624869383490074,0.6294409613375131,1.1997299649529887,-0.8797564213200594,0.23032631324794225,1.0158733299461087
9,1.283011791911585,0.05211805598810315,0.9090909090909092,0.3333333333333335,0.25757581320111855,0.28282827470037636,0.0625347220338881,0.0243055559694767,0.36363636363636376,0.28787878787878807,0.9090909090909092,0.8333333333333335,0.054338842975206594,0.05245638200183648,0.6545454545454548,0.5303030303030305,0.015151515151515138,0.4930555555555556,0.47790404040404044,1.0802765668852277,-0.8111504593461248,0.1576539300092298,0.8136038874666837
