,Slope_minmax,TimeDiff_minmax,PeakVal1_error,PeakVal2_error,PeakHt1_error,PeakHt2_error,PeakTime1_error,PeakTime2_error,Min1_window,Min2_window,Max1_window,Max2_window,Var1_window,Var2_window,Mean1_window,Mean2_window,Sig_coef1,Sig_coef2,Sig_coef3,Sig_coef4,Max_fft,Min_fft,Mean_fft,Var_fft
0,0.0,0.0,0.4225,0.4,0.010833333333333195,0.021666666666666667,0.5831,0.9163,0.3725,0.3275,0.405,0.36,0.00016437499999999525,0.0001624999999999877,0.38649999999999995,0.34499999999999986,-0.06666666666666665,1.2493428562505893,0.9727000302103382,0.41299999999999487,0.5353421034893183,-0.16266630426602757,0.3998157384949538,0.3181513033535793
1,0.1800720288115246,1.5827,0.47,0.3,0.05666666666666659,0.07041666666666663,1.7493,0.833,0.335,0.3475,0.4375,0.4475,0.0017643750000000086,0.0015675000000000103,0.38350000000000006,0.406,0.22763649501581695,1.544452061450067,0.24444525405185394,0.3198540683248224,0.5508735369731831,-1.7638838031977193,0.35673978968576964,0.3566821344619806
2,0.24828113063407184,0.9163,0.59,0.615,0.04833333333333356,0.08583333333333298,1.2495,1.9992,0.505,0.475,0.62,0.59,0.002151249999999992,0.0019699999999999896,0.5595000000000001,0.5305000000000002,0.13654343174321282,1.0442868084369277,0.39494494121487106,0.4490224530035431,0.6070574995504197,-1.5346182433966742,0.460824909500873,0.46539184399601236
3,0.0,0.0,0.64,0.6075,0.03083333333333338,0.06999999999999984,0.1666,0.6664,0.565,0.4175,0.64,0.4825,0.0009143750000000029,0.0007231250000000499,0.6059999999999999,0.4544999999999998,-0.14200000000000002,1.2500968718341192,0.9767403686707863,0.6133333333333336,0.6130420579879119,-0.46983992547235265,0.6080886479708802,0.473778340724977
4,0.1100440176070428,2.2491000000000003,0.4675,0.5525,0.0437499999999999,0.045833333333333615,1.3328,1.8326,0.44,0.425,0.51,0.5075,0.0010468749999999888,0.0010043749999999936,0.4750000000000002,0.4580000000000001,0.2603052517854407,1.3563828592397504,0.1418494922151212,0.34809008527207935,0.5808711163733151,-1.6329412470235392,0.41008480489513943,0.4144877384245158
5,0.12719373463671182,1.7493,0.3175,0.3975,0.07375000000000015,0.07874999999999976,1.5827,1.7493,0.255,0.2675,0.3975,0.43,0.004356250000000002,0.004356250000000002,0.32500000000000007,0.36000000000000004,0.13143817565912724,1.6178313632780619,0.49918547445684913,0.28077590637120703,0.5034468539739503,-0.943239148174529,0.3349435833963178,0.25857389500190053
6,0.14505802320928368,1.4994,0.5025,0.5575,0.04416666666666669,0.05583333333333329,1.1662,1.4161,0.42,0.445,0.5375,0.5375,0.0021531249999999823,0.001683124999999982,0.475,0.49850000000000005,0.17912575336058903,0.9874671011980942,0.31285741786340543,0.35863274101377907,0.5800466004878161,-1.5988178057288585,0.38063629880751676,0.41298649594419945
7,0.0,0.0,0.635,0.5175,0.02833333333333332,0.04041666666666632,0.2499,1.1662,0.55,0.5325,0.63,0.61,0.001057500000000014,0.0009112500000000171,0.5880000000000001,0.5685,-0.16633333333333333,1.2506792995164264,0.8996585848489458,0.5743333333333334,0.5916349218414023,-0.26111543094839174,0.5756928688410897,0.4321974498859279
8,0.0,0.0,0.7175,0.5175,0.039166666666667016,0.040416666666666434,0.5831,2.1658,0.55,0.5325,0.63,0.61,0.0010575000000000428,0.0009112500000000501,0.5879999999999999,0.5684999999999999,-0.1775000000096557,1.250790667602155,0.8015567831210896,0.7093333333297288,0.6422435660315717,-0.28259816285684414,0.6789978463323361,0.5329456057794556
9,0.1512143318866008,2.1658,0.5475,0.7325,0.020833333333333037,0.026249999999999885,1.0829,1.9159,0.485,0.465,0.605,0.58,0.002329999999999993,0.0021549999999999968,0.5465,0.5185,0.32193212792434306,1.1819477980766397,0.21908819161953766,0.41541847832507356,0.6291689568996752,-2.6135136163332913,0.488936796585888,0.5131844171989356
