,Slope_minmax,TimeDiff_minmax,PeakVal1_error,PeakVal2_error,PeakHt1_error,PeakHt2_error,PeakTime1_error,PeakTime2_error,Min1_window,Min2_window,Max1_window,Max2_window,Var1_window,Var2_window,Mean1_window,Mean2_window,Sig_coef1,Sig_coef2,Sig_coef3,Sig_coef4,Max_fft,Min_fft,Mean_fft,Var_fft
0,0.06431143886125879,1.7492999999999999,0.41,0.465,0.02499999999999991,0.051666666666666694,0.9163,1.7493,0.43,0.435,0.4825,0.485,0.00046749999999999385,0.00042624999999998984,0.45349999999999985,0.4644999999999998,-0.5774950620295433,0.9965586337083129,0.19438223629718535,-0.2131024647889289,0.5555051672638385,-0.6156769947728225,0.36727785276039177,5.260571495000748
1,0.2200880352140856,0.4998,0.6975,0.465,0.07750000000000024,0.08125000000000082,0.5831,1.666,0.5025,0.4775,0.6925,0.6575,0.005535624999999989,0.0054281249999999824,0.6055000000000003,0.5625000000000002,0.0,1.2512439320139157,0.8962237620380283,-0.08886146232575627,0.5989502680390106,-1.741973875292989,0.5586224379181447,8.193098028306004
2,0.12630052020808322,1.9991999999999999,0.3075,0.4725,0.08208333333333323,0.1170833333333331,0.4165,2.1658,0.345,0.33,0.445,0.4275,0.0017831249999999755,0.0016106249999999842,0.396,0.373,-0.3494025596017338,0.8751757743008977,0.18975928703976866,-0.2971541713349107,0.5372253594772957,-1.2589110342998393,0.301858399409969,4.543987151866943
3,0.18930649182750028,1.0828999999999998,0.3625,0.3075,0.0595833333333331,0.08208333333333345,0.6664,1.4161,0.33,0.265,0.4275,0.3675,0.001610624999999999,0.0014856249999999963,0.373,0.32050000000000006,-0.7462014366462028,1.3055635008031408,1.0000015343991022,-0.23900362041487638,0.5166113233351248,-0.39729588215901407,0.3447901881454704,3.683224766481194
4,0.07503001200480196,0.16660000000000008,0.355,0.3625,1.1102230246251565e-16,0.05958333333333321,1.2495,1.9992,0.3425,0.355,0.3675,0.3675,8.937499999999964e-05,3.312499999999993e-05,0.35650000000000004,0.359,0.0,1.2549212936929066,1.058698761132707,-0.22488582347245295,0.5157547256130648,-0.24743015816996128,0.33862569217404964,3.62366409221255
5,0.12004801920768317,0.2499,0.5475,0.5,0.0445833333333332,0.09791666666666643,0.1666,1.1662,0.465,0.4425,0.55,0.5175,0.0010581249999999983,0.0010043749999999899,0.506,0.48450000000000004,0.0,1.3856541526622428,1.0000016912414187,-0.1408959806799278,0.5982953270586533,-0.2488026623400557,0.5211371047616812,7.720601400298679
6,0.19834020564747637,1.9159000000000002,0.355,0.5175,0.062499999999999944,0.11999999999999994,1.5827,1.9159,0.155,0.145,0.315,0.275,0.004370000000000001,0.003605000000000002,0.238,0.20400000000000001,1.3591866501524528,-12.400473983692143,-0.083252439919758,-1.3589290799135365,0.5218284740208207,-1.6586182803266083,0.2564992811106705,4.080511949434869
7,0.3215571943062939,0.5831000000000001,0.2375,0.36,0.08083333333333331,0.08749999999999974,0.3332,0.6664,0.1875,0.1975,0.3275,0.35,0.004251249999999998,0.004210624999999996,0.253,0.28550000000000003,0.0,1.6182545062337734,0.397901076772774,-0.2744665534666663,0.44681153814447644,-0.8668364413599574,0.2255318930689893,1.9823603652087183
8,0.15006002400960386,1.8326,0.4225,0.25,0.074583333333333,0.09833333333333336,2.0825,0.6664,0.175,0.1625,0.3325,0.315,0.004632500000000003,0.0038675000000000007,0.2555,0.22150000000000003,-0.28861927642112883,0.5618498484973146,0.16151601563580117,-0.5288079410980883,0.47353296771507436,-1.3495602777673041,0.18212943731516026,2.6092244325793925
9,0.244713269923354,1.0829,0.4125,0.5525,0.08250000000000007,0.17166666666666663,1.0829,1.7493,0.4225,0.495,0.63,0.63,0.0058981249999999815,0.004098124999999975,0.5205,0.5605,-0.3494407390270013,1.6028340567889383,0.36159976423798756,-0.20387794487965558,0.578803926680834,-1.602060086301657,0.42267746846051285,6.617957064107425
10,0.0,0.0,0.375,0.5675,0.036250000000000226,0.054583333333333206,1.666,0.1666,0.2375,0.215,0.3575,0.33,0.00232937499999995,0.0020799999999999365,0.29700000000000015,0.2685000000000002,0.0,1.2511270388644005,0.8470500946013702,-0.16112050500044928,0.5387747902258968,-0.42600613559235045,0.4752968725229193,4.592124334582836
11,0.37364945978391356,1.6660000000000001,0.735,0.2325,0.06083333333333352,0.09916666666666651,1.666,0.2499,0.1175,0.1175,0.2975,0.285,0.005786249999999998,0.005381249999999999,0.22100000000000003,0.185,-0.12638281962715975,0.6551961661135469,0.19119917626313887,-0.49791016230651775,0.5972918562285771,-3.3073127775074846,0.29142221335419843,8.362488819370189
12,0.0,0.0,0.9075,0.7575,0.07583333333333375,0.12833333333333363,0.5831,0.9163,0.34,0.4,0.7,0.7575,0.024044999999999987,0.022792499999999993,0.5129999999999996,0.5964999999999996,0.0,1.2477647467539026,0.876394624883753,-0.039851356184157846,0.5991566817816936,-0.4201559638525225,0.7969899345762549,9.113699584506717
13,0.22047280450641796,2.1658,0.9175,0.65,0.05083333333333284,0.09874999999999956,1.9992,0.4165,0.5325,0.5025,0.725,0.695,0.006916875000000023,0.00658312500000002,0.633,0.5885,1.3811560820917268,-7.584441087831368,-0.012506639673279847,-1.3807780481059004,0.6937838897085943,-2.206745856111049,0.6379691361849773,19.139067357081835
14,0.3025210084033613,2.0825,0.65,0.3825,0.09874999999999956,0.11499999999999977,1.1662,0.7497,0.2675,0.245,0.5025,0.4875,0.010351250000000001,0.009514375000000002,0.39299999999999996,0.3415,-0.10422458207133087,1.014235530812132,0.2009867700833982,-0.32310258964839617,0.6314331001055216,-4.590764433656668,0.41248373436311897,11.538397491466505
